parameter,value,unit,period_from_utc,period_to_utc,summary_min,summary_max,coverage_percent,coverage_observed_count
bc,0.268,µg/m³,2019-06-20T22:00:00Z,2019-06-21T22:00:00Z,0.1599999964237213,0.41999998688697815,100.0,24
bc,0.231,µg/m³,2019-06-21T22:00:00Z,2019-06-22T22:00:00Z,0.10999999940395355,0.4099999964237213,100.0,24
bc,0.165,µg/m³,2019-06-22T22:00:00Z,2019-06-23T22:00:00Z,0.05000000074505806,0.3400000035762787,100.0,24
bc,0.209,µg/m³,2019-06-23T22:00:00Z,2019-06-24T22:00:00Z,0.14000000059604645,0.3100000023841858,79.0,19
bc,0.275,µg/m³,2019-06-24T22:00:00Z,2019-06-25T22:00:00Z,0.17000000178813934,0.5299999713897705,100.0,24
bc,0.27,µg/m³,2019-06-25T22:00:00Z,2019-06-26T22:00:00Z,0.11999999731779099,0.5799999833106995,96.0,23
bc,0.194,µg/m³,2019-06-26T22:00:00Z,2019-06-27T22:00:00Z,0.05000000074505806,0.9399999976158142,92.0,22
bc,0.156,µg/m³,2019-06-27T22:00:00Z,2019-06-28T22:00:00Z,0.05999999865889549,0.25999999046325684,100.0,24
bc,0.21,µg/m³,2019-06-28T22:00:00Z,2019-06-29T22:00:00Z,0.019999999552965164,0.6800000071525574,100.0,24
bc,0.254,µg/m³,2019-06-29T22:00:00Z,2019-06-30T22:00:00Z,0.07000000029802322,0.5299999713897705,100.0,24
bc,0.18,µg/m³,2019-06-30T22:00:00Z,2019-07-01T22:00:00Z,0.10999999940395355,0.3799999952316284,100.0,24
bc,0.153,µg/m³,2019-07-01T22:00:00Z,2019-07-02T22:00:00Z,0.05000000074505806,0.28999999165534973,67.0,16
bc,0.123,µg/m³,2019-07-02T22:00:00Z,2019-07-03T22:00:00Z,0.0,1.0099999904632568,96.0,23
bc,0.157,µg/m³,2019-07-03T22:00:00Z,2019-07-04T22:00:00Z,0.0,0.36000001430511475,100.0,24
bc,0.191,µg/m³,2019-07-04T22:00:00Z,2019-07-05T22:00:00Z,0.05000000074505806,0.4399999976158142,100.0,24
bc,0.193,µg/m³,2019-07-05T22:00:00Z,2019-07-06T22:00:00Z,0.03999999910593033,0.47999998927116394,100.0,24
bc,0.121,µg/m³,2019-07-06T22:00:00Z,2019-07-07T22:00:00Z,0.0,0.3100000023841858,100.0,24
bc,0.0925,µg/m³,2019-07-07T22:00:00Z,2019-07-08T22:00:00Z,0.009999999776482582,0.25,100.0,24
bc,0.144,µg/m³,2019-07-08T22:00:00Z,2019-07-09T22:00:00Z,0.029999999329447746,0.27000001072883606,96.0,23
bc,0.222,µg/m³,2019-07-09T22:00:00Z,2019-07-10T22:00:00Z,0.03999999910593033,0.5699999928474426,100.0,24
bc,0.265,µg/m³,2019-07-10T22:00:00Z,2019-07-11T22:00:00Z,0.029999999329447746,1.440000057220459,100.0,24
bc,0.66,µg/m³,2019-07-11T22:00:00Z,2019-07-12T22:00:00Z,0.5699999928474426,0.75,8.0,2
bc,0.37,µg/m³,2019-07-12T22:00:00Z,2019-07-13T22:00:00Z,0.10000000149011612,0.8500000238418579,92.0,22
bc,0.253,µg/m³,2019-07-13T22:00:00Z,2019-07-14T22:00:00Z,0.019999999552965164,0.800000011920929,100.0,24
bc,0.258,µg/m³,2019-07-14T22:00:00Z,2019-07-15T22:00:00Z,0.029999999329447746,1.090000033378601,96.0,23
bc,0.171,µg/m³,2019-07-15T22:00:00Z,2019-07-16T22:00:00Z,0.05999999865889549,0.5,100.0,24
bc,0.368,µg/m³,2019-07-16T22:00:00Z,2019-07-17T22:00:00Z,0.029999999329447746,4.679999828338623,100.0,24
bc,0.295,µg/m³,2019-07-17T22:00:00Z,2019-07-18T22:00:00Z,0.019999999552965164,1.159999966621399,100.0,24
bc,0.266,µg/m³,2019-07-18T22:00:00Z,2019-07-19T22:00:00Z,0.05000000074505806,0.6100000143051147,100.0,24
bc,0.385,µg/m³,2019-07-19T22:00:00Z,2019-07-20T22:00:00Z,0.15000000596046448,1.2799999713897705,100.0,24
bc,0.285,µg/m³,2019-07-20T22:00:00Z,2019-07-21T22:00:00Z,0.03999999910593033,1.0299999713897705,100.0,24
bc,0.317,µg/m³,2019-07-21T22:00:00Z,2019-07-22T22:00:00Z,0.07999999821186066,2.440000057220459,100.0,24
bc,0.222,µg/m³,2019-07-22T22:00:00Z,2019-07-23T22:00:00Z,0.11999999731779099,0.6000000238418579,100.0,24
bc,0.327,µg/m³,2019-07-23T22:00:00Z,2019-07-24T22:00:00Z,0.18000000715255737,0.7200000286102295,100.0,24
bc,0.404,µg/m³,2019-07-24T22:00:00Z,2019-07-25T22:00:00Z,0.18000000715255737,1.059999942779541,100.0,24
bc,0.238,µg/m³,2019-07-25T22:00:00Z,2019-07-26T22:00:00Z,0.18000000715255737,0.33000001311302185,100.0,24
bc,0.356,µg/m³,2019-07-26T22:00:00Z,2019-07-27T22:00:00Z,0.25,0.5400000214576721,100.0,24
bc,0.396,µg/m³,2019-07-27T22:00:00Z,2019-07-28T22:00:00Z,0.2199999988079071,0.7400000095367432,100.0,24
bc,0.355,µg/m³,2019-07-28T22:00:00Z,2019-07-29T22:00:00Z,0.20000000298023224,0.6000000238418579,100.0,24
bc,0.366,µg/m³,2019-07-29T22:00:00Z,2019-07-30T22:00:00Z,0.1899999976158142,0.6399999856948853,100.0,24
bc,0.263,µg/m³,2019-07-30T22:00:00Z,2019-07-31T22:00:00Z,0.20000000298023224,0.3499999940395355,100.0,24
bc,0.339,µg/m³,2019-07-31T22:00:00Z,2019-08-01T22:00:00Z,0.17000000178813934,0.7699999809265137,100.0,24
bc,0.39,µg/m³,2019-08-01T22:00:00Z,2019-08-02T22:00:00Z,0.14000000059604645,0.6899999976158142,100.0,24
bc,0.404,µg/m³,2019-08-02T22:00:00Z,2019-08-03T22:00:00Z,0.1599999964237213,0.800000011920929,100.0,24
bc,0.276,µg/m³,2019-08-03T22:00:00Z,2019-08-04T22:00:00Z,0.09000000357627869,0.5299999713897705,100.0,24
bc,0.26,µg/m³,2019-08-04T22:00:00Z,2019-08-05T22:00:00Z,0.10999999940395355,0.5,100.0,24
bc,0.283,µg/m³,2019-08-05T22:00:00Z,2019-08-06T22:00:00Z,0.14000000059604645,0.5899999737739563,96.0,23
bc,0.274,µg/m³,2019-08-06T22:00:00Z,2019-08-07T22:00:00Z,0.14000000059604645,0.550000011920929,100.0,24
bc,0.175,µg/m³,2019-08-07T22:00:00Z,2019-08-08T22:00:00Z,0.09000000357627869,0.3199999928474426,100.0,24
bc,0.28,µg/m³,2019-08-08T22:00:00Z,2019-08-09T22:00:00Z,0.10000000149011612,0.8999999761581421,100.0,24
bc,0.331,µg/m³,2019-08-09T22:00:00Z,2019-08-10T22:00:00Z,0.17000000178813934,0.7200000286102295,100.0,24
bc,0.145,µg/m³,2019-08-10T22:00:00Z,2019-08-11T22:00:00Z,0.14000000059604645,0.15000000596046448,8.0,2
bc,0.322,µg/m³,2019-08-11T22:00:00Z,2019-08-12T22:00:00Z,0.18000000715255737,0.5799999833106995,92.0,22
bc,0.272,µg/m³,2019-08-12T22:00:00Z,2019-08-13T22:00:00Z,0.10999999940395355,0.7300000190734863,100.0,24
bc,0.394,µg/m³,2019-08-13T22:00:00Z,2019-08-14T22:00:00Z,0.12999999523162842,2.240000009536743,100.0,24
bc,0.428,µg/m³,2019-08-14T22:00:00Z,2019-08-15T22:00:00Z,0.03999999910593033,1.2899999618530273,100.0,24
bc,0.359,µg/m³,2019-08-15T22:00:00Z,2019-08-16T22:00:00Z,0.15000000596046448,0.7599999904632568,100.0,24
bc,0.377,µg/m³,2019-08-16T22:00:00Z,2019-08-17T22:00:00Z,0.14000000059604645,0.9399999976158142,100.0,24
bc,0.406,µg/m³,2019-08-17T22:00:00Z,2019-08-18T22:00:00Z,0.17000000178813934,0.9200000166893005,100.0,24
bc,0.195,µg/m³,2019-08-18T22:00:00Z,2019-08-19T22:00:00Z,0.029999999329447746,0.3799999952316284,100.0,24
bc,0.29,µg/m³,2019-08-19T22:00:00Z,2019-08-20T22:00:00Z,0.14000000059604645,0.47999998927116394,100.0,24
bc,0.254,µg/m³,2019-08-20T22:00:00Z,2019-08-21T22:00:00Z,0.12999999523162842,0.7200000286102295,100.0,24
bc,0.387,µg/m³,2019-08-21T22:00:00Z,2019-08-22T22:00:00Z,0.1899999976158142,0.75,100.0,24
bc,0.329,µg/m³,2019-08-22T22:00:00Z,2019-08-23T22:00:00Z,0.20000000298023224,0.550000011920929,100.0,24
bc,0.324,µg/m³,2019-08-23T22:00:00Z,2019-08-24T22:00:00Z,0.23000000417232513,0.4699999988079071,100.0,24
bc,0.312,µg/m³,2019-08-24T22:00:00Z,2019-08-25T22:00:00Z,0.23999999463558197,0.4300000071525574,100.0,24
bc,0.352,µg/m³,2019-08-25T22:00:00Z,2019-08-26T22:00:00Z,0.25,0.5099999904632568,96.0,23
bc,0.452,µg/m³,2019-08-26T22:00:00Z,2019-08-27T22:00:00Z,0.3199999928474426,0.6800000071525574,100.0,24
bc,0.388,µg/m³,2019-08-27T22:00:00Z,2019-08-28T22:00:00Z,0.2800000011920929,0.5899999737739563,100.0,24
bc,0.54,µg/m³,2019-08-28T22:00:00Z,2019-08-29T22:00:00Z,0.3499999940395355,0.8700000047683716,46.0,11
bc,1.38,µg/m³,2019-11-21T23:00:00Z,2019-11-22T23:00:00Z,0.8799999952316284,2.299999952316284,71.0,17
bc,1.54,µg/m³,2019-11-22T23:00:00Z,2019-11-23T23:00:00Z,0.9599999785423279,2.4100000858306885,100.0,24
bc,1.79,µg/m³,2019-11-23T23:00:00Z,2019-11-24T23:00:00Z,1.100000023841858,2.799999952316284,100.0,24
bc,2.17,µg/m³,2019-11-24T23:00:00Z,2019-11-25T23:00:00Z,1.4900000095367432,3.609999895095825,100.0,24
bc,2.65,µg/m³,2019-11-25T23:00:00Z,2019-11-26T23:00:00Z,1.6100000143051147,4.539999961853027,100.0,24
bc,3.08,µg/m³,2019-11-26T23:00:00Z,2019-11-27T23:00:00Z,2.3299999237060547,4.820000171661377,100.0,24
bc,3.23,µg/m³,2019-11-27T23:00:00Z,2019-11-28T23:00:00Z,1.0700000524520874,20.440000534057617,100.0,24
bc,0.899,µg/m³,2019-11-28T23:00:00Z,2019-11-29T23:00:00Z,0.5899999737739563,1.2999999523162842,100.0,24
bc,1.44,µg/m³,2019-11-29T23:00:00Z,2019-11-30T23:00:00Z,0.3100000023841858,4.070000171661377,100.0,24
bc,3.11,µg/m³,2019-11-30T23:00:00Z,2019-12-01T23:00:00Z,0.7900000214576721,15.149999618530273,100.0,24
bc,2.83,µg/m³,2019-12-01T23:00:00Z,2019-12-02T23:00:00Z,1.7599999904632568,4.190000057220459,58.0,14
bc,2.54,µg/m³,2019-12-02T23:00:00Z,2019-12-03T23:00:00Z,0.949999988079071,6.0,58.0,14
bc,2.58,µg/m³,2019-12-03T23:00:00Z,2019-12-04T23:00:00Z,0.9399999976158142,7.550000190734863,100.0,24
bc,2.47,µg/m³,2019-12-04T23:00:00Z,2019-12-05T23:00:00Z,0.9200000166893005,7.409999847412109,100.0,24
bc,2.41,µg/m³,2019-12-05T23:00:00Z,2019-12-06T23:00:00Z,1.3200000524520874,4.070000171661377,100.0,24
bc,1.73,µg/m³,2019-12-06T23:00:00Z,2019-12-07T23:00:00Z,0.6399999856948853,3.2200000286102295,100.0,24
bc,1.29,µg/m³,2019-12-07T23:00:00Z,2019-12-08T23:00:00Z,0.3700000047683716,2.359999895095825,100.0,24
bc,1.07,µg/m³,2019-12-08T23:00:00Z,2019-12-09T23:00:00Z,1.0700000524520874,1.0700000524520874,4.0,1
bc,1.64,µg/m³,2019-12-09T23:00:00Z,2019-12-10T23:00:00Z,0.5099999904632568,3.190000057220459,96.0,23
bc,3.07,µg/m³,2019-12-10T23:00:00Z,2019-12-11T23:00:00Z,2.0199999809265137,6.320000171661377,100.0,24
bc,3.14,µg/m³,2019-12-11T23:00:00Z,2019-12-12T23:00:00Z,1.7100000381469727,8.359999656677246,100.0,24
bc,2.62,µg/m³,2019-12-12T23:00:00Z,2019-12-13T23:00:00Z,1.8700000047683716,4.710000038146973,100.0,24
bc,1.98,µg/m³,2019-12-13T23:00:00Z,2019-12-14T23:00:00Z,0.8899999856948853,4.5,100.0,24
bc,1.42,µg/m³,2019-12-14T23:00:00Z,2019-12-15T23:00:00Z,0.28999999165534973,2.869999885559082,100.0,24
bc,2.42,µg/m³,2019-12-15T23:00:00Z,2019-12-16T23:00:00Z,0.6700000166893005,4.429999828338623,100.0,24
bc,3.7,µg/m³,2019-12-16T23:00:00Z,2019-12-17T23:00:00Z,2.4700000286102295,6.639999866485596,100.0,24
bc,2.05,µg/m³,2019-12-17T23:00:00Z,2019-12-18T23:00:00Z,0.8799999952316284,4.190000057220459,100.0,24
bc,3.0,µg/m³,2019-12-18T23:00:00Z,2019-12-19T23:00:00Z,1.5499999523162842,4.96999979019165,96.0,23
bc,2.19,µg/m³,2019-12-19T23:00:00Z,2019-12-20T23:00:00Z,1.1399999856948853,9.319999694824219,100.0,24
bc,1.6,µg/m³,2019-12-20T23:00:00Z,2019-12-21T23:00:00Z,1.1200000047683716,3.009999990463257,79.0,19
bc,1.89,µg/m³,2019-12-21T23:00:00Z,2019-12-22T23:00:00Z,0.9200000166893005,3.6600000858306885,83.0,20
bc,1.67,µg/m³,2019-12-22T23:00:00Z,2019-12-23T23:00:00Z,1.1200000047683716,2.9200000762939453,100.0,24
bc,1.39,µg/m³,2019-12-23T23:00:00Z,2019-12-24T23:00:00Z,0.47999998927116394,2.9800000190734863,100.0,24
bc,1.89,µg/m³,2019-12-24T23:00:00Z,2019-12-25T23:00:00Z,1.2000000476837158,3.5299999713897705,100.0,24
bc,1.19,µg/m³,2019-12-25T23:00:00Z,2019-12-26T23:00:00Z,0.6200000047683716,2.2300000190734863,100.0,24
bc,0.936,µg/m³,2019-12-26T23:00:00Z,2019-12-27T23:00:00Z,0.5799999833106995,1.399999976158142,100.0,24
bc,0.951,µg/m³,2019-12-27T23:00:00Z,2019-12-28T23:00:00Z,0.5400000214576721,1.7699999809265137,100.0,24
bc,2.32,µg/m³,2019-12-28T23:00:00Z,2019-12-29T23:00:00Z,0.5699999928474426,16.110000610351562,100.0,24
bc,2.1,µg/m³,2019-12-29T23:00:00Z,2019-12-30T23:00:00Z,0.9800000190734863,4.079999923706055,100.0,24
bc,1.04,µg/m³,2019-12-30T23:00:00Z,2019-12-31T23:00:00Z,0.7300000190734863,1.6399999856948853,100.0,24
bc,0.995,µg/m³,2019-12-31T23:00:00Z,2020-01-01T23:00:00Z,0.5600000023841858,1.5299999713897705,100.0,24
bc,3.57,µg/m³,2020-01-01T23:00:00Z,2020-01-02T23:00:00Z,0.6100000143051147,9.40999984741211,100.0,24
bc,2.47,µg/m³,2020-01-02T23:00:00Z,2020-01-03T23:00:00Z,1.2100000381469727,3.819999933242798,100.0,24
bc,1.08,µg/m³,2020-01-03T23:00:00Z,2020-01-04T23:00:00Z,0.4300000071525574,1.6699999570846558,100.0,24
bc,1.92,µg/m³,2020-01-04T23:00:00Z,2020-01-05T23:00:00Z,0.44999998807907104,7.619999885559082,100.0,24
bc,3.56,µg/m³,2020-01-05T23:00:00Z,2020-01-06T23:00:00Z,1.5199999809265137,16.489999771118164,100.0,24
bc,2.75,µg/m³,2020-01-06T23:00:00Z,2020-01-07T23:00:00Z,1.2599999904632568,6.630000114440918,100.0,24
bc,1.7,µg/m³,2020-01-07T23:00:00Z,2020-01-08T23:00:00Z,1.7000000476837158,1.7000000476837158,4.0,1
bc,0.0,µg/m³,2020-01-08T23:00:00Z,2020-01-09T23:00:00Z,0.0,0.0,46.0,11
bc,0.0,µg/m³,2020-01-09T23:00:00Z,2020-01-10T23:00:00Z,0.0,0.0,58.0,14
bc,0.0,µg/m³,2020-01-10T23:00:00Z,2020-01-11T23:00:00Z,0.0,0.0,100.0,24
bc,0.0,µg/m³,2020-01-11T23:00:00Z,2020-01-12T23:00:00Z,0.0,0.0,100.0,24
bc,0.0,µg/m³,2020-01-12T23:00:00Z,2020-01-13T23:00:00Z,0.0,0.0,38.0,9
bc,0.0,µg/m³,2020-01-14T23:00:00Z,2020-01-15T23:00:00Z,0.0,0.0,42.0,10
bc,2.6,µg/m³,2020-01-15T23:00:00Z,2020-01-16T23:00:00Z,0.0,8.899999618530273,96.0,23
bc,2.87,µg/m³,2020-01-16T23:00:00Z,2020-01-17T23:00:00Z,1.8300000429153442,3.7799999713897705,100.0,24
bc,2.17,µg/m³,2020-01-17T23:00:00Z,2020-01-18T23:00:00Z,1.149999976158142,3.2100000381469727,100.0,24
bc,2.25,µg/m³,2020-01-18T23:00:00Z,2020-01-19T23:00:00Z,1.0499999523162842,5.019999980926514,100.0,24
bc,1.28,µg/m³,2020-01-19T23:00:00Z,2020-01-20T23:00:00Z,0.6200000047683716,2.4200000762939453,100.0,24
bc,1.13,µg/m³,2020-01-20T23:00:00Z,2020-01-21T23:00:00Z,0.6700000166893005,2.049999952316284,96.0,23
bc,0.861,µg/m³,2020-01-21T23:00:00Z,2020-01-22T23:00:00Z,0.5699999928474426,1.3300000429153442,75.0,18
bc,0.692,µg/m³,2020-01-22T23:00:00Z,2020-01-23T23:00:00Z,0.5600000023841858,0.8700000047683716,17.0,4
bc,1.98,µg/m³,2020-01-23T23:00:00Z,2020-01-24T23:00:00Z,1.2300000190734863,2.799999952316284,58.0,14
bc,1.42,µg/m³,2020-01-24T23:00:00Z,2020-01-25T23:00:00Z,0.9900000095367432,1.940000057220459,100.0,24
bc,2.85,µg/m³,2020-01-25T23:00:00Z,2020-01-26T23:00:00Z,0.9399999976158142,9.149999618530273,100.0,24
bc,3.17,µg/m³,2020-01-26T23:00:00Z,2020-01-27T23:00:00Z,2.1500000953674316,6.110000133514404,100.0,24
bc,2.51,µg/m³,2020-01-27T23:00:00Z,2020-01-28T23:00:00Z,1.7899999618530273,3.4600000381469727,38.0,9
bc,1.23,µg/m³,2020-01-28T23:00:00Z,2020-01-29T23:00:00Z,0.49000000953674316,2.2799999713897705,79.0,19
bc,1.11,µg/m³,2020-01-29T23:00:00Z,2020-01-30T23:00:00Z,0.4300000071525574,2.5299999713897705,100.0,24
bc,0.815,µg/m³,2020-01-30T23:00:00Z,2020-01-31T23:00:00Z,0.5600000023841858,1.100000023841858,100.0,24
bc,1.11,µg/m³,2020-01-31T23:00:00Z,2020-02-01T23:00:00Z,0.5699999928474426,2.9700000286102295,100.0,24
bc,0.762,µg/m³,2020-02-01T23:00:00Z,2020-02-02T23:00:00Z,0.30000001192092896,1.7000000476837158,96.0,23
bc,1.05,µg/m³,2020-02-02T23:00:00Z,2020-02-03T23:00:00Z,0.3100000023841858,2.200000047683716,100.0,24
bc,0.817,µg/m³,2020-02-03T23:00:00Z,2020-02-04T23:00:00Z,0.49000000953674316,1.2799999713897705,50.0,12
bc,0.79,µg/m³,2020-02-04T23:00:00Z,2020-02-05T23:00:00Z,0.7699999809265137,0.8100000023841858,8.0,2
bc,1.28,µg/m³,2020-02-05T23:00:00Z,2020-02-06T23:00:00Z,0.7400000095367432,2.309999942779541,83.0,20
bc,0.6,µg/m³,2020-02-06T23:00:00Z,2020-02-07T23:00:00Z,0.6000000238418579,0.6000000238418579,4.0,1
bc,3.26,µg/m³,2020-02-07T23:00:00Z,2020-02-08T23:00:00Z,1.7000000476837158,13.289999961853027,96.0,23
bc,1.98,µg/m³,2020-02-08T23:00:00Z,2020-02-09T23:00:00Z,1.1399999856948853,4.349999904632568,92.0,22
bc,1.06,µg/m³,2020-02-09T23:00:00Z,2020-02-10T23:00:00Z,0.6600000262260437,1.5299999713897705,100.0,24
bc,0.921,µg/m³,2020-02-10T23:00:00Z,2020-02-11T23:00:00Z,0.5600000023841858,1.840000033378601,100.0,24
bc,0.85,µg/m³,2020-02-11T23:00:00Z,2020-02-12T23:00:00Z,0.3700000047683716,1.5099999904632568,88.0,21
bc,1.52,µg/m³,2020-02-12T23:00:00Z,2020-02-13T23:00:00Z,0.47999998927116394,4.820000171661377,100.0,24
bc,2.12,µg/m³,2020-02-13T23:00:00Z,2020-02-14T23:00:00Z,1.2300000190734863,3.819999933242798,100.0,24
bc,2.15,µg/m³,2020-02-14T23:00:00Z,2020-02-15T23:00:00Z,1.0399999618530273,5.800000190734863,100.0,24
bc,1.67,µg/m³,2020-02-15T23:00:00Z,2020-02-16T23:00:00Z,0.7400000095367432,6.070000171661377,100.0,24
bc,0.979,µg/m³,2020-02-16T23:00:00Z,2020-02-17T23:00:00Z,0.7099999785423279,1.5199999809265137,50.0,12
bc,1.7,µg/m³,2020-02-17T23:00:00Z,2020-02-18T23:00:00Z,0.6600000262260437,4.170000076293945,58.0,14
bc,1.31,µg/m³,2020-02-18T23:00:00Z,2020-02-19T23:00:00Z,0.7799999713897705,3.3499999046325684,100.0,24
bc,1.4,µg/m³,2020-02-19T23:00:00Z,2020-02-20T23:00:00Z,0.6399999856948853,2.609999895095825,100.0,24
bc,1.37,µg/m³,2020-02-20T23:00:00Z,2020-02-21T23:00:00Z,0.5699999928474426,2.369999885559082,100.0,24
bc,1.36,µg/m³,2020-02-21T23:00:00Z,2020-02-22T23:00:00Z,0.800000011920929,2.2300000190734863,100.0,24
bc,1.32,µg/m³,2020-02-22T23:00:00Z,2020-02-23T23:00:00Z,0.36000001430511475,3.240000009536743,100.0,24
bc,1.4,µg/m³,2020-02-23T23:00:00Z,2020-02-24T23:00:00Z,0.3199999928474426,5.119999885559082,100.0,24
bc,1.31,µg/m³,2020-02-24T23:00:00Z,2020-02-25T23:00:00Z,0.5600000023841858,4.659999847412109,100.0,24
bc,1.37,µg/m³,2020-02-25T23:00:00Z,2020-02-26T23:00:00Z,0.7699999809265137,3.799999952316284,100.0,24
bc,1.47,µg/m³,2020-02-26T23:00:00Z,2020-02-27T23:00:00Z,0.5400000214576721,3.549999952316284,100.0,24
bc,2.15,µg/m³,2020-02-27T23:00:00Z,2020-02-28T23:00:00Z,0.9599999785423279,5.369999885559082,100.0,24
bc,1.8,µg/m³,2020-02-28T23:00:00Z,2020-02-29T23:00:00Z,0.9800000190734863,4.28000020980835,100.0,24
bc,1.69,µg/m³,2020-02-29T23:00:00Z,2020-03-01T23:00:00Z,0.7099999785423279,6.28000020980835,100.0,24
bc,2.32,µg/m³,2020-03-01T23:00:00Z,2020-03-02T23:00:00Z,1.309999942779541,3.9100000858306885,100.0,24
bc,2.03,µg/m³,2020-03-02T23:00:00Z,2020-03-03T23:00:00Z,1.1799999475479126,4.340000152587891,67.0,16
bc,1.54,µg/m³,2020-03-03T23:00:00Z,2020-03-04T23:00:00Z,0.6200000047683716,4.860000133514404,100.0,24
bc,2.32,µg/m³,2020-03-04T23:00:00Z,2020-03-05T23:00:00Z,1.0700000524520874,4.119999885559082,100.0,24
bc,1.84,µg/m³,2020-03-05T23:00:00Z,2020-03-06T23:00:00Z,1.159999966621399,2.7300000190734863,100.0,24
bc,1.75,µg/m³,2020-03-06T23:00:00Z,2020-03-07T23:00:00Z,1.1100000143051147,2.859999895095825,100.0,24
bc,0.96,µg/m³,2020-03-07T23:00:00Z,2020-03-08T23:00:00Z,0.9599999785423279,0.9599999785423279,4.0,1
bc,1.9,µg/m³,2020-03-08T23:00:00Z,2020-03-09T23:00:00Z,0.9700000286102295,4.019999980926514,96.0,23
bc,1.48,µg/m³,2020-03-09T23:00:00Z,2020-03-10T23:00:00Z,0.6399999856948853,4.710000038146973,100.0,24
bc,0.935,µg/m³,2020-03-10T23:00:00Z,2020-03-11T23:00:00Z,0.4399999976158142,2.630000114440918,100.0,24
bc,1.02,µg/m³,2020-03-11T23:00:00Z,2020-03-12T23:00:00Z,0.5400000214576721,1.7100000381469727,100.0,24
bc,0.845,µg/m³,2020-03-12T23:00:00Z,2020-03-13T23:00:00Z,0.6100000143051147,1.1100000143051147,100.0,24
bc,0.89,µg/m³,2020-03-13T23:00:00Z,2020-03-14T23:00:00Z,0.25999999046325684,2.119999885559082,100.0,24
bc,1.34,µg/m³,2020-03-14T23:00:00Z,2020-03-15T23:00:00Z,0.8199999928474426,2.390000104904175,100.0,24
bc,1.71,µg/m³,2020-03-15T23:00:00Z,2020-03-16T23:00:00Z,0.7900000214576721,5.409999847412109,100.0,24
bc,2.42,µg/m³,2020-03-16T23:00:00Z,2020-03-17T23:00:00Z,0.699999988079071,8.579999923706055,100.0,24
bc,2.39,µg/m³,2020-03-17T23:00:00Z,2020-03-18T23:00:00Z,0.5899999737739563,4.050000190734863,83.0,20
bc,2.45,µg/m³,2020-03-18T23:00:00Z,2020-03-19T23:00:00Z,2.450000047683716,2.450000047683716,4.0,1
bc,2.05,µg/m³,2020-03-19T23:00:00Z,2020-03-20T23:00:00Z,1.3700000047683716,2.75,17.0,4
bc,0.733,µg/m³,2020-03-20T23:00:00Z,2020-03-21T23:00:00Z,0.46000000834465027,1.3200000524520874,96.0,23
bc,0.756,µg/m³,2020-03-21T23:00:00Z,2020-03-22T23:00:00Z,0.5099999904632568,1.2100000381469727,92.0,22
bc,1.48,µg/m³,2020-03-22T23:00:00Z,2020-03-23T23:00:00Z,0.6800000071525574,4.289999961853027,58.0,14
bc,1.39,µg/m³,2020-03-23T23:00:00Z,2020-03-24T23:00:00Z,0.7099999785423279,2.619999885559082,100.0,24
bc,1.29,µg/m³,2020-03-24T23:00:00Z,2020-03-25T23:00:00Z,0.6899999976158142,2.109999895095825,100.0,24
bc,1.46,µg/m³,2020-03-25T23:00:00Z,2020-03-26T23:00:00Z,0.7900000214576721,2.450000047683716,92.0,22
bc,1.42,µg/m³,2020-03-26T23:00:00Z,2020-03-27T23:00:00Z,0.7400000095367432,3.5999999046325684,96.0,23
bc,1.91,µg/m³,2020-03-27T23:00:00Z,2020-03-28T23:00:00Z,0.7400000095367432,5.199999809265137,100.0,24
bc,2.22,µg/m³,2020-03-28T23:00:00Z,2020-03-29T22:00:00Z,0.5600000023841858,5.079999923706055,96.0,23
bc,0.815,µg/m³,2020-03-29T22:00:00Z,2020-03-30T22:00:00Z,0.44999998807907104,1.7999999523162842,100.0,24
bc,1.46,µg/m³,2020-03-30T22:00:00Z,2020-03-31T22:00:00Z,0.5199999809265137,3.609999895095825,100.0,24
bc,1.47,µg/m³,2020-03-31T22:00:00Z,2020-04-01T22:00:00Z,0.6800000071525574,2.7100000381469727,100.0,24
bc,1.71,µg/m³,2020-04-01T22:00:00Z,2020-04-02T22:00:00Z,0.5,4.53000020980835,100.0,24
bc,1.38,µg/m³,2020-04-02T22:00:00Z,2020-04-03T22:00:00Z,0.550000011920929,2.569999933242798,96.0,23
bc,1.84,µg/m³,2020-04-03T22:00:00Z,2020-04-04T22:00:00Z,0.550000011920929,5.630000114440918,100.0,24
bc,1.88,µg/m³,2020-04-04T22:00:00Z,2020-04-05T22:00:00Z,0.5,6.079999923706055,100.0,24
bc,0.913,µg/m³,2020-04-05T22:00:00Z,2020-04-06T22:00:00Z,0.5299999713897705,2.109999895095825,96.0,23
bc,1.33,µg/m³,2020-04-06T22:00:00Z,2020-04-07T22:00:00Z,1.3300000429153442,1.3300000429153442,4.0,1
bc,0.593,µg/m³,2020-04-07T22:00:00Z,2020-04-08T22:00:00Z,0.33000001311302185,1.4800000190734863,92.0,22
bc,0.792,µg/m³,2020-04-08T22:00:00Z,2020-04-09T22:00:00Z,0.3400000035762787,1.4299999475479126,96.0,23
bc,0.567,µg/m³,2020-04-09T22:00:00Z,2020-04-10T22:00:00Z,0.1899999976158142,2.049999952316284,100.0,24
bc,1.2,µg/m³,2020-04-10T22:00:00Z,2020-04-11T22:00:00Z,0.3499999940395355,3.309999942779541,100.0,24
